playerID,career_ab,career_h,career_2b,career_3b,career_hr,career_bb,career_so,career_sb,career_cs,career_hbp,career_sf,seasons,debut_year,last_year,total_seasons_in_peak,peak_ab,peak_h,peak_2b,peak_3b,peak_hr,peak_bb,peak_so,peak_sb,peak_cs,peak_hbp,peak_sf,peak_year,peak_year_display,peak_pa,peak_ba,peak_obp,peak_slg,peak_iso,peak_k_rate,peak_bb_rate,peak_xbh_rate,peak_hr_rate,peak_sb_eff,peak_sb_vol_log,peak_extra_base_f,ba,obp,slg,iso,k_rate,bb_rate,xbh_rate,hr_rate,sb_efficiency,sb_volume_log,extra_base_freq,sb_score,nameFirst,nameLast,bbrefID,bats,full_name,pos,ba_smoothed,contact_raw,power_raw,eye_raw,k_rate_clean,contact_val,power_val,eye_val,k_avoid_val,rfield_career,wardef_career,runs_br_peak,defense_base_raw,defense_val_base,gold_gloves,gg_bonus,defense_val,runs_br_norm,era_temp_col,speed_raw_temp,era_label,speed_val,raw_ovr,ovr,rarity
lavando01,3891,954,134,45,7,209,376.0,71.0,56.0,24.0,0.0,12,1913,1924,3,1323,359,51,13,1,65,97.0,30.0,14.0,7.0,0.0,1918,1920,1395.0,0.2713529856386999,0.3089605734767025,0.3318216175359032,0.06046863189720333,0.06953405017921147,0.04659498207885305,0.0491307634164777,0.0007558578987150416,0.6818181818181818,3.4339872044851463,0.03250188964474679,0.2713529856386999,0.3089605734767025,0.3318216175359032,0.06046863189720333,0.06953405017921147,0.04659498207885305,0.0491307634164777,0.0007558578987150416,0.6818181818181818,3.4339872044851463,0.03250188964474679,0.6238107532684829,Doc,Lavan,lavando01,R,Doc Lavan,SS,0.2697405527354766,0.9654833419509926,0.07114646187602852,0.05672823218997362,0.09604221635883906,31.0,18.2,13.8,65.1,27.0,5.78,-1.3599999999999999,39.32000000000001,74.0,0,0,74.0,0.24573824955067808,Deadball (1901-1919),0.44903631009304157,Deadball (1901-1919),34.5,32.195,58.1,Common
leachto01,7959,2143,266,172,63,820,666.0,361.0,14.0,32.0,0.0,19,1898,1918,3,1644,460,57,50,15,139,121.0,92.0,0.0,7.0,0.0,1907,1902,1790.0,0.2798053527980535,0.33854748603351953,0.402676399026764,0.12287104622871046,0.06759776536312849,0.0776536312849162,0.07420924574209246,0.009124087591240875,1.0,4.532599493153256,0.08637469586374696,0.2798053527980535,0.33854748603351953,0.402676399026764,0.12287104622871046,0.06759776536312849,0.0776536312849162,0.07420924574209246,0.009124087591240875,1.0,4.532599493153256,0.08637469586374696,0.8533980085909103,Tommy,Leach,leachto01,R,Tommy Leach,CF,0.27662368672397325,0.9901201684826979,0.0982276119402985,0.07925764192139738,0.08995633187772925,39.6,50.6,39.3,71.6,28.0,4.5,2.62,34.8,70.0,0,0,70.0,0.42637474356879623,Deadball (1901-1919),0.7411707512564488,Deadball (1901-1919),64.7,50.629999999999995,71.9,Rare
leibone01,4167,1109,145,49,3,571,335.0,134.0,60.0,16.0,0.0,13,1913,1925,3,767,229,31,6,1,126,48.0,24.0,7.0,4.0,0.0,1919,1919,897.0,0.2985658409387223,0.40022296544035674,0.35853976531942633,0.05997392438070404,0.05351170568561873,0.14046822742474915,0.04954367666232073,0.001303780964797914,0.7741935483870968,3.2188758248682006,0.03911342894393742,0.2985658409387223,0.40022296544035674,0.35853976531942633,0.05997392438070404,0.05351170568561873,0.14046822742474915,0.04954367666232073,0.001303780964797914,0.7741935483870968,3.2188758248682006,0.03911342894393742,0.6252598009533032,Nemo,Leibold,leibone01,L,Nemo Leibold,CF,0.2861544782251438,1.0242337651839402,0.08255722178374111,0.12061560486757338,0.09520400858983537,51.5,31.8,86.2,66.0,2.0,-0.5,-0.5800000000000001,-0.8,38.3,0,0,38.3,0.2811393714939273,Deadball (1901-1919),0.47505615114139865,Deadball (1901-1919),37.2,47.654999999999994,69.6,Uncommon
lelivja01,1154,347,43,22,2,89,131.0,46.0,11.0,5.0,0.0,6,1909,1914,3,890,257,30,13,0,81,107.0,35.0,0.0,4.0,0.0,1912,1909,975.0,0.28876404494382024,0.3507692307692308,0.35168539325842696,0.06292134831460675,0.10974358974358975,0.08307692307692308,0.048314606741573035,0.0,1.0,3.58351893845611,0.05393258426966292,0.28876404494382024,0.3507692307692308,0.35168539325842696,0.06292134831460675,0.10974358974358975,0.08307692307692308,0.048314606741573035,0.0,1.0,3.58351893845611,0.05393258426966292,0.7375220549013928,Jack,Lelivelt,lelivja01,L,Jack Lelivelt,CF,0.28078358208955223,1.0050096971019422,0.0797841726618705,0.08372881355932203,0.13016949152542373,44.8,28.5,44.4,28.2,7.0,-0.61,-1.81,1.7600000000000002,40.6,0,0,40.6,0.22531452535264962,Deadball (1901-1919),0.5531813592736219,Deadball (1901-1919),45.3,40.11,62.8,Uncommon
lennoed01,1383,379,70,25,18,174,143.0,38.0,0.0,13.0,0.0,6,1906,1915,3,1232,343,62,23,16,154,118.0,37.0,0.0,11.0,0.0,1911,1914,1397.0,0.2784090909090909,0.36363636363636365,0.4050324675324675,0.1266233766233766,0.08446671438797423,0.11023622047244094,0.08198051948051949,0.012987012987012988,1.0,3.6375861597263857,0.048701298701298704,0.2784090909090909,0.36363636363636365,0.4050324675324675,0.1266233766233766,0.08446671438797423,0.11023622047244094,0.08198051948051949,0.012987012987012988,1.0,3.6375861597263857,0.048701298701298704,0.7441232762592938,Ed,Lennox,lennoed01,R,Ed Lennox,3B,0.2748216409036861,0.9836700993207731,0.10479214780600461,0.10358460727464418,0.1070110701107011,37.3,58.5,66.9,53.2,-21.0,-0.7899999999999999,-2.84,-15.76,25.0,0,0,25.0,0.17856688996605122,Deadball (1901-1919),0.5317185057278457,Deadball (1901-1919),43.1,46.065,68.2,Uncommon
lewisdu01,5351,1518,289,68,38,352,546.0,113.0,66.0,40.0,0.0,11,1910,1921,3,1651,482,89,23,11,106,188.0,32.0,7.0,13.0,0.0,1913,1917,1770.0,0.2919442761962447,0.33954802259887007,0.3937007874015748,0.10175651120533011,0.10621468926553672,0.059887005649717516,0.07450030284675954,0.006662628709872804,0.8205128205128205,3.4965075614664802,0.03331314354936402,0.2919442761962447,0.33954802259887007,0.3937007874015748,0.10175651120533011,0.10621468926553672,0.059887005649717516,0.07450030284675954,0.006662628709872804,0.8205128205128205,3.4965075614664802,0.03331314354936402,0.6730524336997953,Duffy,Lewis,lewisdu01,R,Duffy Lewis,CF,0.2861732508329367,1.0243009580473241,0.08977219897721991,0.06541850220264317,0.12026431718061674,51.5,40.5,23.6,38.9,16.0,-0.87,-0.42000000000000015,6.119999999999999,44.5,0,0,44.5,0.28840114009767076,Deadball (1901-1919),0.48593127894948834,Deadball (1901-1919),38.3,41.535,64.1,Uncommon
lewisph01,1775,429,33,13,4,95,107.0,55.0,0.0,3.0,0.0,4,1905,1908,3,1360,338,28,7,3,82,86.0,46.0,0.0,3.0,0.0,1906,1906,1445.0,0.2485294117647059,0.2927335640138408,0.28602941176470587,0.0375,0.05951557093425606,0.05674740484429066,0.027941176470588237,0.0022058823529411764,1.0,3.8501476017100584,0.03897058823529412,0.2485294117647059,0.2927335640138408,0.28602941176470587,0.0375,0.05951557093425606,0.05674740484429066,0.027941176470588237,0.0022058823529411764,1.0,3.8501476017100584,0.03897058823529412,0.770075509381736,Phil,Lewis,lewisph01,R,Phil Lewis,SS,0.2526243093922652,0.9042191098692264,0.05779569892473118,0.06401028277634961,0.08791773778920309,9.5,5.0,22.0,73.9,-25.0,-0.12999999999999995,-2.4299999999999997,-15.52,25.2,0,0,25.2,0.1971751720131438,Deadball (1901-1919),0.5249088960585774,Deadball (1901-1919),42.4,17.54,52.8,Common
loberha01,4563,1252,159,82,32,395,302.0,316.0,15.0,38.0,0.0,14,1903,1917,3,1684,493,65,38,20,154,109.0,128.0,0.0,12.0,0.0,1910,1908,1850.0,0.29275534441805223,0.35621621621621624,0.41211401425178146,0.11935866983372921,0.05891891891891892,0.08324324324324324,0.07304038004750593,0.011876484560570071,1.0,4.859812404361672,0.09857482185273159,0.29275534441805223,0.35621621621621624,0.41211401425178146,0.11935866983372921,0.05891891891891892,0.08324324324324324,0.07304038004750593,0.011876484560570071,1.0,4.859812404361672,0.09857482185273159,0.8933483668172439,Hans,Lobert,loberha01,R,Hans Lobert,3B,0.2869025304592315,1.0269112712674588,0.09679487179487178,0.08361702127659575,0.0825531914893617,52.5,48.9,44.3,79.6,-12.0,0.68,7.98,-4.479999999999999,35.1,0,0,35.1,0.6696439917942014,Deadball (1901-1919),0.8519978246145272,Deadball (1901-1919),76.2,51.315,72.3,Rare
lordbr01,2767,707,119,49,13,175,342.0,74.0,16.0,18.0,0.0,8,1905,1913,3,1063,302,58,29,4,70,112.0,25.0,0.0,8.0,0.0,1910,1911,1141.0,0.28410159924741296,0.33304119193689746,0.4045155221072437,0.12041392285983067,0.09815950920245399,0.06134969325153374,0.08560677328316087,0.0037629350893697085,1.0,3.258096538021482,0.05079962370649106,0.28410159924741296,0.33304119193689746,0.4045155221072437,0.12041392285983067,0.09815950920245399,0.06134969325153374,0.08560677328316087,0.0037629350893697085,1.0,3.258096538021482,0.05079962370649106,0.6977903052457195,Bris,Lord,lordbr01,R,Bris Lord,CF,0.27842035690680766,0.9965509966059269,0.10371081253998721,0.06855575868372943,0.12004875076173065,41.8,57.2,27.2,39.1,7.0,-0.8899999999999999,-2.37,0.6400000000000006,39.6,0,0,39.6,0.1998983352395476,Deadball (1901-1919),0.5194945874152379,Deadball (1901-1919),41.8,43.129999999999995,65.5,Uncommon
lordha01,3691,1026,107,70,14,226,253.0,206.0,35.0,38.0,0.0,9,1907,1915,3,1383,420,35,30,4,66,94.0,96.0,0.0,18.0,0.0,1910,1911,1467.0,0.3036876355748373,0.34355828220858897,0.3810556760665221,0.07736804049168475,0.06407634628493525,0.044989775051124746,0.049891540130151846,0.0028922631959508315,1.0,4.574710978503383,0.0911062906724512,0.3036876355748373,0.34355828220858897,0.3810556760665221,0.07736804049168475,0.06407634628493525,0.044989775051124746,0.049891540130151846,0.0028922631959508315,1.0,4.574710978503383,0.0911062906724512,0.8585395200275081,Harry,Lord,lordha01,L,Harry Lord,3B,0.294189852700491,1.0529948102830577,0.07700477960701009,0.05516014234875445,0.09100152516522624,61.6,25.2,12.0,70.5,-8.0,0.47,3.6100000000000003,-2.92,36.4,0,0,36.4,0.4713069368044587,Deadball (1901-1919),0.7667093094544873,Deadball (1901-1919),67.4,42.15,64.6,Uncommon
loudeba01,1942,507,61,22,12,254,209.0,112.0,20.0,30.0,0.0,6,1907,1916,3,1303,364,41,13,11,174,130.0,93.0,20.0,18.0,0.0,1914,1915,1495.0,0.27935533384497313,0.37190635451505016,0.3561013046815042,0.07674597083653108,0.08695652173913043,0.11638795986622073,0.0498848810437452,0.00844205679201842,0.8230088495575221,4.543294782270004,0.08135072908672294,0.27935533384497313,0.37190635451505016,0.3561013046815042,0.07674597083653108,0.08695652173913043,0.11638795986622073,0.0498848810437452,0.00844205679201842,0.8230088495575221,4.543294782270004,0.08135072908672294,0.8016064818318072,William,Louden,loudeba01,R,William Louden,2B,0.27567027952082146,0.9867076346111526,0.0785912368275097,0.10852130325814537,0.10776942355889724,38.4,27.1,72.5,52.4,10.0,1.9500000000000002,1.0600000000000003,13.8,51.3,0,0,51.3,0.35557249968229765,Deadball (1901-1919),0.6855012151677481,Deadball (1901-1919),59.0,45.715,67.8,Uncommon
luderfr01,4851,1344,251,54,84,414,429.0,55.0,8.0,45.0,0.0,12,1909,1920,3,1559,472,90,24,28,136,160.0,21.0,7.0,15.0,0.0,1916,1915,1710.0,0.3027581783194355,0.36432748538011694,0.44515715202052597,0.14239897370109045,0.0935672514619883,0.07953216374269007,0.09108402822322001,0.01796023091725465,0.75,3.091042453358316,0.028864656831302116,0.3027581783194355,0.36432748538011694,0.44515715202052597,0.14239897370109045,0.0935672514619883,0.07953216374269007,0.09108402822322001,0.01796023091725465,0.75,3.091042453358316,0.028864656831302116,0.6023941952608818,Fred,Luderus,luderfr01,L,Fred Luderus,1B,0.29430064708810355,1.0533913770378034,0.11131617289946577,0.08076923076923077,0.11085972850678733,61.7,66.3,41.0,49.1,20.0,0.46,-0.13,13.84,51.3,0,0,51.3,0.3015630956919558,Deadball (1901-1919),0.44340933980779207,Deadball (1901-1919),33.9,54.015,74.3,Rare
lumleha01,2653,728,109,66,38,204,394.0,110.0,0.0,9.0,0.0,7,1904,1910,3,1515,439,69,41,27,120,242.0,83.0,0.0,7.0,0.0,1907,1906,1642.0,0.28976897689768977,0.3447015834348356,0.4429042904290429,0.15313531353135312,0.14738124238733252,0.0730816077953715,0.09042904290429044,0.01782178217821782,1.0,4.430816798843313,0.08184818481848184,0.28976897689768977,0.3447015834348356,0.4429042904290429,0.15313531353135312,0.14738124238733252,0.0730816077953715,0.09042904290429044,0.01782178217821782,1.0,4.430816798843313,0.08184818481848184,0.8409710689450793,Harry,Lumley,lumleha01,L,Harry Lumley,CF,0.2840966921119593,1.0168683238610479,0.11538461538461539,0.07586367880485527,0.15266106442577032,48.9,71.2,35.5,3.9,-1.0,-2.7,1.57,-11.4,28.9,0,0,28.9,0.37871938710672987,Deadball (1901-1919),0.7118799708053665,Deadball (1901-1919),61.7,51.385000000000005,72.4,Rare
lushbi01,1722,429,49,35,8,291,228.0,84.0,0.0,8.0,0.0,7,1895,1904,3,1313,331,39,23,4,218,172.0,56.0,0.0,6.0,0.0,1901,1903,1537.0,0.2520944402132521,0.36109303838646717,0.32597105864432596,0.07387661843107388,0.11190631099544568,0.14183474300585555,0.05026656511805026,0.0030464584920030465,1.0,4.04305126783455,0.060167555217060166,0.2520944402132521,0.36109303838646717,0.32597105864432596,0.07387661843107388,0.11190631099544568,0.14183474300585555,0.05026656511805026,0.0030464584920030465,1.0,4.04305126783455,0.060167555217060166,0.7936276685443613,Billy,Lush,lushbi01,B,Billy Lush,CF,0.2553885422575156,0.9141131386224407,0.07672366243794815,0.12788414334806086,0.12616593028964163,13.0,24.8,94.5,32.5,13.0,-0.56,-1.3000000000000003,5.56,44.0,0,0,44.0,0.2484614127770818,Deadball (1901-1919),0.602072472030431,Deadball (1901-1919),50.4,38.435,61.3,Uncommon
mageele01,3741,1031,133,54,12,265,208.0,186.0,25.0,9.0,0.0,9,1911,1919,3,1440,429,64,27,6,92,62.0,89.0,0.0,2.0,0.0,1916,1918,1534.0,0.29791666666666666,0.3409387222946545,0.3923611111111111,0.09444444444444444,0.04041720990873533,0.05997392438070404,0.06736111111111111,0.004166666666666667,1.0,4.499809670330265,0.08055555555555556,0.29791666666666666,0.3409387222946545,0.3923611111111111,0.09444444444444444,0.04041720990873533,0.05997392438070404,0.06736111111111111,0.004166666666666667,1.0,4.499809670330265,0.08055555555555556,0.8493946055371655,Lee,Magee,mageele01,B,Lee Magee,CF,0.2900793650793651,1.0382821269833218,0.08675257731958763,0.06612586037364798,0.07227138643067847,56.4,36.9,24.4,90.8,10.0,0.22999999999999998,3.32,6.92,45.2,0,0,45.2,0.4581449812101737,Deadball (1901-1919),0.7326602907561046,Deadball (1901-1919),63.9,46.169999999999995,68.3,Uncommon
mageesh01,7441,2169,425,166,83,736,624.0,441.0,12.0,109.0,0.0,16,1904,1919,3,1566,508,106,40,25,202,107.0,120.0,0.0,19.0,0.0,1908,1907,1787.0,0.3243933588761175,0.40794627867935085,0.49106002554278416,0.16666666666666666,0.05987688864017907,0.11303861219921657,0.10919540229885058,0.015964240102171137,1.0,4.795790545596741,0.10217113665389528,0.3243933588761175,0.40794627867935085,0.49106002554278416,0.16666666666666666,0.05987688864017907,0.11303861219921657,0.10919540229885058,0.015964240102171137,1.0,4.795790545596741,0.10217113665389528,0.8855317553561344,Sherry,Magee,mageesh01,R,Sherry Magee,CF,0.3111359126984127,1.1136499044977572,0.124298160696999,0.10690861390467862,0.08395277656318322,82.8,81.9,70.7,78.1,27.0,0.5900000000000001,12.16,18.56,55.5,0,0,55.5,0.8593576965669989,Deadball (1901-1919),0.9045349515682555,Deadball (1901-1919),81.6,76.485,90.3,Legendary
